0.280531 -5.874348 7.66 
0.290697 -20.705550 8.68 
0.292356 -0.076098 8.12 
0.302014 -11.964034 8.67 
0.307170 -52.798575 9.87 
0.307381 -21.404042 9.48 
0.316063 60.355282 7.04 
0.316376 19.741243 8.44 
0.319710 -47.793831 9.88 
0.320488 -41.487437 7.05 
0.322075 -68.371127 8.29 
0.326624 -31.899619 9.34 
0.327808 70.928938 7.73 
0.330215 49.981558 6.22 
0.333830 -50.337373 5.53 
0.336644 -70.125272 8.53 
0.346594 6.791470 7.23 
0.348614 39.610717 8.61 
0.365620 49.010406 8.93 
0.371647 30.735785 7.95 
0.372585 -62.923130 7.46 
0.375323 -33.792771 8.60 
0.380557 -72.605899 8.55 
0.386595 -9.430033 9.20 
0.390166 44.675401 6.82 
0.395921 -45.344759 8.29 
0.396425 28.423691 6.83 
0.398766 -77.065724 4.78 
0.399885 72.236615 7.21 
0.404231 61.222801 5.58 
0.404670 -39.336748 8.70 
0.408827 14.632324 8.06 
0.414415 73.611847 6.50 
0.415615 5.372808 9.32 
0.418298 -30.692537 9.14 
0.419868 62.018087 8.13 
0.423476 -40.148702 6.62 
0.425197 -1.139960 9.96 
0.426796 -0.217777 8.64 
0.428692 24.253113 6.60 
0.432706 42.367144 6.25 
0.437444 -16.531661 7.83 
0.453332 -68.104897 9.04 
0.453494 36.350358 8.47 
0.453777 66.306032 7.33 
0.455278 76.175598 8.66 
0.456035 -3.027504 5.13 
0.455839 -25.798526 8.96 
0.466060 21.026236 8.49 
0.478821 15.528542 8.15 
0.480305 -37.229953 7.04 
0.484511 12.654888 8.90 
0.484874 -41.613774 7.78 
0.490079 -6.014072 4.37 
0.491192 46.269156 9.93 
0.496930 63.357826 8.60 
0.500424 -5.213925 8.51 
0.500846 -37.901878 7.09 
0.510907 -2.766171 6.93 
0.511815 -69.269198 8.68 
0.512412 33.695958 8.98 
0.513354 27.118603 9.84 
0.517190 -30.685228 8.98 
0.519136 59.940102 7.98 
0.521317 -56.514931 8.86 
0.527826 39.183203 8.58 
0.533429 -2.820072 9.56 
0.536383 -68.280769 9.24 
0.537600 -20.871662 9.63 
0.542313 27.082256 5.80 
0.542871 67.408952 9.05 
0.549569 47.577206 8.45 
0.551641 59.965338 8.86 
0.552408 49.771086 7.84 
0.553399 44.428262 8.86 
0.560228 -11.964352 8.93 
0.568068 -27.135153 7.97 
0.569515 -13.407437 6.90 
0.570912 -9.174928 8.47 
0.573772 60.703168 6.77 
0.581195 52.586407 8.55 
0.583003 -29.720414 5.04 
0.589769 11.006236 8.48 
0.590038 10.785363 8.53 
0.600696 8.956824 6.33 
0.602283 -6.059270 8.99 
0.602694 6.333013 8.64 
0.605233 54.135139 9.55 
0.605434 10.776364 8.74 
0.619827 8.393859 8.16 
0.621730 -39.212591 9.46 
0.623759 8.485463 5.70 
0.625781 47.422890 7.62 
0.627006 51.829976 8.95 
0.632304 42.147779 8.97 
0.632749 15.335173 8.94 
0.635004 16.256565 7.24 
0.639280 18.683407 8.24 
0.641741 54.552139 8.62 
0.642286 -15.831252 9.18 
0.645226 -43.947929 8.53 
0.645651 -5.186651 8.54 
0.646792 18.836044 8.56 
0.650068 -67.634288 9.41 
0.650362 66.098966 5.87 
0.660208 66.100399 7.20 
0.662142 -8.487955 9.05 
0.663222 -37.947721 9.52 
0.667031 51.472401 7.70 
0.669172 28.542221 8.17 
0.674200 82.973202 7.29 
0.674529 75.036211 9.26 
0.676883 42.920649 7.94 
0.679628 -57.633670 8.42 
0.690307 6.034400 8.56 
0.691781 35.815467 7.52 
0.693900 80.282283 7.74 
0.694471 -40.983229 8.85 
0.696259 3.860416 9.01 
0.696563 2.130155 7.17 
0.700117 -15.040543 9.04 
0.704868 80.286579 9.86 
0.710266 28.251905 7.64 
0.714002 47.252268 8.27 
0.715884 30.336542 8.44 
0.723765 -58.781398 9.58 
0.730118 -30.149773 8.43 
0.731923 71.358516 8.49 
0.733609 70.238000 9.64 
0.736454 71.368030 9.17 
0.737864 -0.893874 8.09 
0.739302 -39.527412 9.00 
0.739534 -20.045882 6.25 
0.743186 3.381932 8.56 
0.752019 9.138280 8.76 
0.752231 -34.743939 7.76 
0.753349 -60.691901 7.82 
0.758871 39.995144 7.90 
0.763735 -7.815517 8.52 
0.764474 56.733298 9.73 
0.765435 8.261293 9.19 
0.765663 8.270683 8.10 
0.774225 31.870083 8.75 
0.774285 52.465129 8.14 
0.775331 -25.261114 8.65 
0.782730 -24.145146 6.46 
0.784778 42.747908 6.73 
0.794664 -24.588258 7.96 
0.796601 54.515774 9.53 
0.803068 -31.212384 8.87 
0.805477 17.552268 6.59 
0.805904 48.722294 8.65 
0.817230 -55.405071 9.64 
0.820535 -23.615435 9.15 
0.825946 32.845864 9.04 
0.832077 38.244012 8.42 
0.835332 -11.945367 8.09 
0.835380 -64.476095 9.06 
0.835355 -4.145757 8.09 
0.841789 59.078605 8.18 
0.842025 23.575034 8.77 
0.849868 73.174497 7.36 
0.852837 -35.965164 9.16 
0.855552 -26.415185 8.82 
0.857136 63.640520 6.24 
0.857607 -29.000663 9.44 
0.858060 20.665530 7.49 
0.859497 -36.251193 6.96 
0.863115 55.550900 7.94 
0.863767 62.357806 8.69 
0.866204 53.312689 8.15 
0.876203 55.059961 8.45 
0.876427 19.381496 7.92 
0.877118 12.356821 7.45 
0.878474 -65.827505 9.01 
0.880841 -35.602230 8.55 
0.881507 78.717826 9.23 
0.885854 -13.227292 9.16 
0.889085 42.352106 7.90 
0.902381 -51.809100 8.68 
0.904380 -31.094137 7.78 
0.904574 -28.417137 8.21 
0.908784 70.306029 8.11 
0.916015 -57.164462 8.29 
0.917099 3.906973 7.89 
0.918705 -41.095885 9.67 
0.922853 -28.396196 8.24 
0.924352 48.436907 6.80 
0.927024 13.365166 8.18 
0.933739 -63.600667 8.44 
0.934958 -17.335988 4.55 
0.935159 42.023522 7.45 
0.965162 66.712183 6.31 
0.969303 57.378278 8.15 
0.969791 22.296047 8.27 
0.972308 -28.393812 7.66 
0.975426 -57.830500 8.59 
0.983739 14.378864 7.09 
0.985941 -45.288616 8.54 
0.987764 -43.191813 9.58 
0.987635 36.970256 8.44 
0.989591 61.103636 8.59 
0.991188 -48.125185 8.01 
0.991642 20.953729 8.29 
0.992265 -71.278716 9.62 
1.001041 12.145797 7.26 
1.003330 -80.395115 7.91 
1.009648 -38.594754 9.45 
1.015807 62.221950 8.19 
1.032969 -25.892663 8.93 
1.035105 56.920983 7.65 
1.042405 17.436643 8.53 
1.042698 49.870181 7.38 
1.043973 39.119902 8.56 
1.044826 11.264375 8.76 
1.046220 -4.926112 9.56 
1.049592 -30.134913 7.09 
1.051729 -10.141117 9.83 
1.056927 62.287664 5.90 
1.061033 -34.414716 8.41 
1.063013 -17.424890 9.05 
1.063835 60.155015 8.79 
1.066070 14.081538 8.88 
1.066632 65.152987 7.59 
1.066886 -25.915452 9.60 
1.068818 -59.315191 8.55 
1.073851 -43.988457 8.11 
1.077497 -23.253965 9.44 
1.079059 -20.568871 9.60 
1.082475 -16.529036 5.78 
1.084656 -29.268822 6.38 
1.088055 -53.909434 8.80 
1.088730 54.274591 7.79 
1.089593 12.957292 8.60 
1.095452 -29.381573 7.77 
1.103669 -47.068048 9.80 
1.123351 51.829292 9.22 
1.125494 -10.509523 4.99 
1.125598 -6.965379 8.43 
1.127288 -72.897321 7.33 
1.139518 -76.346492 8.93 
1.146169 -76.873574 9.09 
1.145489 71.968543 9.26 
1.147884 -71.695006 8.73 
1.150614 -19.437893 9.18 
1.151694 43.551312 8.12 
1.152027 -15.889228 9.26 
1.152500 -31.169050 8.94 
1.152445 42.092531 6.11 
1.155636 -81.345318 9.13 
1.156126 2.937228 7.90 
1.158890 29.722280 9.34 
1.159440 -51.583329 7.13 
1.166203 -70.404260 7.46 
1.165983 -8.184953 8.72 
1.166998 34.265124 7.02 
1.167657 34.271360 9.08 
1.171396 6.522449 8.37 
1.172117 -71.436891 5.59 
1.171938 14.965233 7.37 
1.174922 67.166445 5.68 
1.178150 17.069735 8.56 
1.185227 51.533838 8.72 
1.188109 -32.361045 9.06 
1.188880 0.056502 8.82 
1.192816 1.536895 8.18 
1.195223 38.173668 9.39 
1.203942 68.188694 9.10 
1.208132 38.786214 8.46 
1.210234 6.416652 9.15 
1.211771 -29.633039 8.28 
1.211651 43.970719 8.18 
1.216716 30.085850 7.93 
1.218372 51.982586 9.21 
1.224001 34.659797 6.09 
1.222212 -30.256604 8.31 
1.224614 -31.996653 7.83 
1.225353 52.248933 8.72 
1.229069 58.532167 6.61 
1.233335 26.648764 6.25 
1.234671 23.269629 7.82 
1.234210 56.056950 8.66 
1.234894 64.781420 8.15 
1.237167 -18.178726 8.97 
1.239511 51.180643 8.15 
1.239677 45.673793 7.47 
1.243987 26.725262 8.63 
1.244650 -70.212445 8.13 
1.245132 57.468738 8.23 
1.246085 -70.492483 8.41 
1.254955 27.674784 6.47 
1.256637 33.360010 9.83 
1.257823 66.516790 8.64 
1.260973 -36.015121 7.73 
1.262240 -59.828121 8.64 
1.263822 9.279961 8.94 
1.264666 1.037710 8.84 
1.265928 -0.503035 6.32 
1.275625 61.313970 5.80 
1.278489 -42.567868 8.97 
1.281230 -52.151741 7.53 
1.286805 67.840004 7.41 
1.288462 30.329032 7.80 
1.290809 -62.845220 8.14 
1.290659 45.229029 6.71 
1.291591 -43.850831 8.73 
1.291614 30.331217 9.37 
1.292429 2.397208 8.69 
1.295368 45.786567 9.95 
1.292763 -32.468672 7.10 
1.302076 36.303671 8.09 
1.304188 35.571012 6.88 
1.311879 3.007405 9.48 
1.313845 -27.271708 9.04 
1.313750 -49.142142 9.30 
1.323699 -67.832590 8.49 
1.324490 48.477171 8.30 
1.326998 -1.794085 7.95 
1.333019 68.884433 7.08 
1.333196 -38.857152 6.93 
1.333412 -21.315338 8.38 
1.333920 -5.707618 4.61 
1.351784 -37.357362 8.56 
1.336817 -59.814504 8.78 
1.340272 -56.955649 7.42 
1.342539 8.787810 8.26 
1.342608 -79.253752 7.71 
1.342663 3.606092 6.91 
1.344824 -33.499363 9.16 
1.349938 28.543724 8.99 
1.351248 16.329006 8.63 
1.355757 21.569400 9.90 
1.356105 -3.851673 7.59 
1.360079 -14.422192 7.39 
1.365576 -37.302536 7.78 
1.366746 -42.887387 7.47 
1.367676 -7.665420 6.97 
1.368549 -61.225853 8.82 
1.370210 22.224492 9.13 
1.371025 34.105720 7.86 
1.379847 -9.617470 7.13 
1.383248 -35.129738 9.45 
1.391034 76.285818 8.78 
1.395542 53.171694 7.23 
1.396708 -47.569351 9.73 
1.398987 -61.309873 7.36 
1.401078 -51.260491 7.36 
1.404012 43.401421 8.47 
1.411898 -58.289540 9.37 
1.415536 55.709898 6.99 
1.420887 45.812081 8.20 
1.420194 44.468676 8.36 
1.423638 58.313259 8.22 
1.424839 13.396266 5.55 
1.428999 -29.960635 9.91 
1.429373 -22.509776 9.67 
1.430143 -15.365483 8.60 
1.435191 17.840290 7.75 
1.439360 81.071471 9.21 
1.441626 -19.670247 9.66 
1.447799 47.087292 8.47 
1.457102 -52.820063 9.37 
1.463635 78.738516 9.44 
1.462153 -68.551373 9.99 
1.468935 -41.753068 7.51 
1.469976 12.527356 8.91 
1.478119 18.235003 7.45 
1.478515 -14.432780 9.57 
1.479463 -68.811599 8.99 
1.481131 18.075868 8.58 
1.486381 24.569005 6.90 
1.487664 49.622343 7.55 
1.492801 44.739381 7.93 
1.495569 -54.640628 9.71 
1.500190 -48.678759 9.57 
1.500573 -39.137585 8.55 
1.502228 28.276949 6.62 
1.504406 16.452078 7.89 
1.513594 24.916600 7.51 
1.514109 63.679656 7.36 
1.514646 53.276915 8.66 
1.517854 -84.098203 8.51 
1.517722 40.418530 6.65 
1.521507 -31.444326 9.67 
1.533478 9.714938 7.80 
1.533546 0.121419 8.21 
1.537815 -29.151382 7.90 
1.546869 87.889424 8.94 
1.548890 -23.538580 9.82 
1.554807 -1.887164 8.69 
1.559147 -32.816350 8.57 
1.564045 -55.498696 8.89 
1.565893 58.436733 5.98 
1.570216 -64.240473 7.92 
1.570594 -10.778477 7.60 
1.577712 -1.238097 8.22 
1.579898 -49.075191 5.70 
1.583173 -12.017184 8.75 
1.584200 40.898746 6.93 
1.584310 60.457121 7.97 
1.586655 68.636103 8.06 
1.604043 -18.038252 7.31 
1.608441 42.752760 8.35 
1.610583 64.196169 5.57 
1.612207 -74.401099 9.85 
1.612866 -16.737625 9.16 
1.614678 -52.933130 9.03 
1.621965 27.090106 9.76 
1.630532 -21.501264 9.35 
1.641479 43.782223 8.87 
1.648084 28.553404 6.68 
1.648515 -47.584729 9.69 
1.649529 56.514480 8.05 
1.653267 29.021502 6.07 
1.660429 33.654249 8.51 
1.661884 -36.084770 7.71 
1.664989 -24.620840 8.56 
1.666964 70.169254 8.26 
1.674310 56.324658 8.62 
1.689572 -21.092538 9.83 
1.692846 -13.748886 9.84 
1.694186 10.069051 9.74 
1.695717 -4.350026 8.21 
1.695848 23.493822 8.72 
1.696803 -70.589435 8.03 
1.699810 44.612832 9.00 
1.708693 -23.107540 6.19 
1.710983 20.559759 8.22 
1.711315 31.130423 7.93 
1.718145 1.861030 8.98 
1.718169 49.382114 9.13 
1.722034 -38.877668 6.91 
1.722439 -55.160828 8.79 
1.724502 -3.626263 8.23 
1.733906 38.202539 8.83 
1.734737 -43.985229 7.62 
1.747992 -40.414022 8.96 
1.748645 53.974853 8.97 
1.752756 32.870098 9.61 
1.758337 22.844452 8.29 
1.760120 5.287996 8.30 
1.760858 -18.820734 8.26 
1.767243 6.875548 7.44 
1.772860 62.392729 9.52 
1.776361 85.404861 8.20 
1.781719 -15.850159 8.68 
1.782529 -30.561565 8.65 
1.784389 -37.929168 8.41 
1.784701 14.823728 9.18 
1.787896 72.775219 8.42 
1.792423 34.853794 8.86 
1.795902 46.756978 7.92 
1.802420 6.204281 8.85 
1.803042 -60.070833 9.31 
1.806203 -76.730929 7.56 
1.807445 73.210297 7.88 
1.810286 20.555714 7.99 
1.814066 -41.889566 8.23 
1.819285 -27.397838 8.52 
1.825637 20.965066 9.14 
1.826111 -17.386990 6.20 
1.826614 7.703558 7.64 
1.831030 1.665077 8.95 
1.841916 -56.836907 7.48 
1.843932 -25.356649 7.06 
1.844014 26.450601 7.33 
1.845347 -11.033396 8.98 
1.846797 -11.612953 8.24 
1.855884 -40.479560 8.53 
1.857918 -77.494189 8.40 
1.867216 -56.011483 7.48 
1.871938 17.302737 8.46 
1.880080 35.745739 9.29 
1.880446 24.321207 8.57 
1.885588 -23.818719 8.70 
1.886553 32.008745 8.50 
1.894788 -60.641821 8.37 
1.896593 31.669001 6.87 
1.902436 -62.315095 7.50 
1.904030 -86.038759 7.39 
1.905959 -45.119538 8.19 
1.905872 52.772969 7.56 
1.906150 53.526542 8.37 
1.907102 40.078498 7.39 
1.908010 40.147954 6.73 
1.913042 -66.895387 8.66 
1.916660 1.094204 8.25 
1.917468 -7.921323 8.47 
1.918568 39.034775 8.01 
1.920664 -65.932428 6.83 
1.920824 -56.249543 9.06 
1.927665 -46.544714 8.79 
1.929610 37.185443 7.44 
1.933805 -2.548679 6.43 
1.945416 -22.508560 5.93 
1.949207 -5.485918 8.85 
1.950506 21.745574 9.86 
1.951665 -11.129061 8.55 
1.962411 38.721732 7.66 
1.967024 55.577041 7.82 
1.971795 -4.854954 9.08 
1.978686 -51.257907 8.21 
1.996825 -14.226944 8.85 
1.997456 -78.210991 7.79 
1.997288 -18.684727 7.58 
2.000980 -7.544697 7.85 
2.001447 -78.598759 7.18 
2.003174 29.837513 7.54 
2.003457 -39.612117 9.72 
2.007139 31.391161 7.12 
2.007928 -30.031682 9.77 
2.008673 -45.382177 8.84 
2.014531 -33.529326 5.67 
2.019549 53.796246 8.15 
2.020840 -29.416410 9.61 
2.024114 4.927244 8.19 
2.039992 31.378998 7.27 
2.041704 71.159452 8.51 
2.049014 -59.063073 8.36 
2.049322 -38.281353 10.00 
2.049924 -70.055825 8.74 
2.050401 -2.447711 6.18 
2.056913 29.732273 8.31 
2.061137 42.223421 8.58 
2.068178 -14.824492 7.04 
2.070628 34.495250 8.81 
2.073052 -8.824112 5.99 
2.077759 -32.700965 8.22 
2.088110 -42.943639 9.86 
2.092292 3.440644 8.00 
2.094648 21.924458 9.40 
2.096345 -19.224152 9.10 
2.096911 29.090432 2.07 
2.101186 50.245332 8.11 
2.103385 -57.195133 8.89 
2.105593 -51.400744 9.43 
2.107273 6.616805 7.59 
2.108519 41.957982 8.72 
2.110344 -44.273626 9.86 
2.112107 -53.443168 9.23 
2.112980 -30.068597 9.50 
2.115262 -24.093733 7.59 
2.118610 34.934547 7.41 
2.124155 -66.514202 9.26 
2.125828 52.336458 7.78 
2.128710 -6.792152 7.76 
2.130265 20.267280 8.94 
2.131319 11.171533 8.95 
2.136899 63.204040 6.41 
2.139570 -17.578155 6.11 
2.147457 53.254100 7.76 
2.161573 -74.238455 7.38 
2.170576 36.627125 6.21 
2.179633 -2.222583 7.05 
2.183492 74.214765 7.44 
2.187354 -52.328069 8.50 
2.191149 14.141976 7.84 
2.192447 -34.794373 7.88 
2.194750 -66.759461 9.10 
2.195028 -36.744173 8.65 
2.211780 86.787882 8.41 
2.202071 -47.060773 7.81 
2.203113 8.021868 7.43 
2.204757 -7.897063 8.76 
2.207886 40.841019 7.58 
2.207911 -60.264565 9.55 
2.208349 40.494549 6.82 
2.217236 25.462985 6.24 
2.217679 0.692453 7.31 
2.220871 -35.819052 9.27 
2.223519 -22.179518 7.13 
2.230478 -26.223648 9.14 
2.235780 12.804382 8.48 
2.238472 66.456662 8.57 
2.246833 -21.206353 7.21 
2.247968 34.367931 9.05 
2.248662 -39.737159 7.72 
2.249692 49.858079 8.03 
2.250671 28.247543 6.47 
2.260103 18.211963 5.57 
2.259974 -54.001931 6.32 
2.261173 -35.091879 7.78 
2.261858 9.849967 8.58 
2.263220 22.664266 9.23 
2.263851 -59.280974 9.20 
2.265309 40.842859 6.93 
2.266451 -28.330084 9.32 
2.267958 19.924689 7.11 
2.273566 -36.650588 9.79 
2.276756 -50.607799 8.21 
2.279068 -50.013647 8.42 
2.285756 -50.166802 7.05 
2.288841 -38.289629 9.26 
2.294521 59.149780 2.28 
2.292558 44.721765 8.77 
2.296128 21.059350 9.25 
2.297961 -31.477277 9.30 
2.303787 42.254417 9.90 
2.304078 -0.752178 9.89 
2.311567 32.476464 9.33 
2.315613 25.281961 7.78 
2.319803 65.070892 7.02 
2.327360 -59.060393 8.89 
2.329612 -41.886399 9.60 
2.331018 17.533922 7.07 
2.334065 79.714545 6.01 
2.337786 -27.987928 5.42 
2.347389 -41.044534 9.11 
2.346990 58.665895 8.24 
2.349520 14.417644 8.97 
2.352675 -45.747426 3.88 
2.352406 0.071997 8.59 
2.364934 46.387872 7.17 
2.367304 19.115793 7.94 
2.366814 1.244035 7.27 
2.367503 -12.035195 9.59 
2.376761 -10.187542 7.94 
2.377865 -34.110863 8.52 
2.379252 19.559094 7.59 
2.384344 -40.649444 9.17 
2.392056 -66.029793 8.08 
2.395553 -46.375141 9.80 
2.396724 -21.381862 8.92 
2.401276 -51.737077 9.91 
2.401507 62.667817 9.42 
2.401786 26.682032 8.84 
2.414046 -56.191823 8.37 
2.415594 -32.078930 9.33 
2.421931 57.259583 9.35 
2.422280 -63.589789 7.40 
2.596150 -13.983955 8.92 
2.423215 -37.314869 8.35 
2.432714 -31.825505 9.53 
2.432055 -3.678416 9.59 
2.452329 -40.892934 8.57 
2.452046 19.381167 8.48 
2.452886 -6.841211 8.43 
2.458146 53.526584 8.45 
2.458652 -33.789024 8.84 
2.465202 8.453169 8.64 
2.465809 11.416198 8.42 
2.467156 -62.296794 6.34 
2.468433 51.423020 7.93 
2.468554 12.710828 8.36 
2.470091 -50.267822 8.32 
2.479152 4.832508 7.77 
2.479252 -2.561266 6.84 
2.485169 -78.590600 8.78 
2.486554 -44.666440 7.19 
2.487974 4.166104 8.50 
2.489277 8.576941 8.82 
2.490226 43.438358 9.04 
2.492244 -65.357110 7.93 
2.496250 -25.874708 7.66 
2.506821 44.109662 9.03 
2.509176 11.145813 5.54 
2.509065 -82.224047 5.29 
2.510746 -63.296770 8.13 
2.513304 46.390314 7.51 
2.513559 -77.480424 9.08 
2.513868 -8.974153 7.10 
2.518572 -79.001848 7.88 
2.519970 86.023058 9.40 
2.519913 33.539441 9.06 
2.522808 84.151992 8.38 
2.522879 25.197908 7.77 
2.527863 50.806826 8.50 
2.528004 47.306836 8.61 
2.530239 39.648891 8.71 
2.532850 -15.177119 9.37 
2.533404 -78.300717 6.97 
2.538989 -49.143374 8.56 
2.542314 -33.281048 9.34 
2.543366 -19.983579 9.47 
2.543603 64.646715 8.11 
2.554282 25.526753 8.91 
2.558758 60.026047 7.83 
2.568018 50.884898 8.95 
2.568594 52.255137 7.20 
2.574667 -70.836895 9.37 
2.578624 -5.248588 5.84 
2.580191 46.072272 5.01 
2.585699 -22.769172 9.81 
2.586780 18.650378 9.27 
2.588878 -48.143583 9.50 
2.595031 -43.522923 9.32 
2.596029 -11.785853 8.38 
2.600382 58.489480 7.74 
2.603900 -6.039720 8.60 
2.606959 -30.479083 9.49 
2.609690 -14.452334 8.35 
2.611494 28.652881 7.11 
2.614480 -73.649427 9.87 
2.618421 13.594960 8.98 
2.620810 51.912346 7.75 
2.623219 15.231770 8.24 
2.623670 57.165495 6.74 
2.634995 33.130884 6.83 
2.642649 52.316709 7.70 
2.644417 59.673407 6.70 
2.652749 -41.118642 8.67 
2.656470 -49.281497 9.94 
2.657913 -63.634331 8.73 
2.658855 16.844023 9.63 
2.660646 -73.224389 6.66 
2.661473 56.056125 8.29 
2.663032 12.820231 8.47 
2.663624 2.300681 8.16 
2.669616 13.223001 8.97 
2.669682 2.055542 7.51 
2.675278 54.891493 8.97 
2.676936 -54.400334 8.55 
2.678478 -12.579897 5.84 
2.688099 58.018308 7.85 
2.691216 -38.768916 8.68 
2.693062 55.342807 8.05 
2.693195 58.769517 8.27 
2.693519 -21.933595 7.68 
2.695076 -73.507493 9.40 
2.695251 37.473902 7.77 
2.695421 -34.860715 6.89 
2.696665 32.242575 7.55 
2.697288 -57.486397 8.27 
2.700579 51.177861 8.16 
2.701424 49.010749 8.07 
2.702021 30.685622 7.91 
2.722855 -13.902804 7.71 
2.733613 48.110407 8.41 
2.733342 -42.251602 8.88 
2.733438 64.963177 9.64 
2.737226 -2.074563 7.93 
2.741449 -18.572934 7.78 
2.742281 52.442739 8.90 
2.755809 29.550458 8.55 
2.765262 13.750385 9.15 
2.768755 -10.877867 9.08 
2.773524 4.133093 7.44 
2.782727 57.587941 6.68 
2.788120 -87.414226 8.85 
2.787621 -7.376272 8.90 
2.788908 49.546654 8.24 
2.790194 -3.321389 6.74 
2.811501 10.636043 8.44 
2.815303 7.948144 7.69 
2.816072 -15.467977 4.89 
2.822967 -29.640517 8.88 
2.824381 -40.372691 7.70 
2.825095 -32.800438 8.60 
2.831639 -32.403882 8.44 
2.838109 58.349916 9.50 
2.840771 50.843078 9.03 
2.842455 74.484543 7.15 
2.843492 30.449575 7.95 
2.851787 23.818224 8.23 
2.851912 -8.359062 9.81 
2.872217 -18.706899 8.48 
2.872569 35.931082 9.33 
2.878424 -49.629299 8.97 
2.879167 -1.123352 8.08 
2.879690 40.398952 7.47 
2.881126 -55.749678 8.34 
2.881469 -34.460093 7.75 
2.887847 -58.909841 8.34 
2.893417 -27.799737 5.41 
2.896708 -3.078025 7.56 
2.897184 -18.600657 6.93 
2.898493 33.680297 8.69 
2.899142 -57.472549 9.04 
2.898709 -5.068164 8.32 
2.901749 -23.632360 7.85 
2.902899 -80.173734 7.21 
2.903375 -17.968919 8.98 
2.904778 58.211830 7.09 
2.905374 -72.275491 8.85 
2.906067 63.443136 9.21 
2.906053 10.328334 8.61 
2.908696 -49.656027 7.91 
2.912237 55.961461 7.47 
2.915899 28.225166 8.65 
2.920105 -9.702800 8.53 
2.923529 -39.229949 9.92 
2.924313 54.335498 8.09 
2.933369 -35.133120 5.24 
2.936428 57.271520 7.06 
2.940759 27.510190 8.45 
2.946342 -33.234119 8.73 
2.948043 9.139963 7.45 
2.950859 -17.557723 9.02 
2.958856 28.423347 7.51 
2.960210 66.126345 7.32 
2.960876 -54.209942 8.17 
2.961774 50.989259 9.45 
2.962360 -19.703307 9.72 
2.962377 -35.546998 9.34 
2.974976 -11.164912 8.75 
2.978002 -33.037406 9.32 
2.978317 -22.817689 7.91 
2.980730 -75.476828 7.49 
2.983569 -42.172144 6.53 
2.996188 48.152396 6.18 
2.997070 -0.229701 8.69 
3.005730 23.471749 6.58 
3.005817 -54.750881 7.80 
3.006039 28.606500 7.19 
3.008142 48.680136 8.17 
3.012587 -13.813179 6.56 
3.016766 27.098954 8.73 
3.021916 -58.525166 7.62 
3.023000 -7.088721 8.66 
3.025366 -54.365396 8.68 
3.025243 39.038845 8.20 
3.025391 -7.702010 8.96 
3.028442 47.491101 7.36 
3.033702 53.623888 6.87 
3.036463 48.182251 7.60 
3.041608 -17.938278 5.29 
3.043116 46.774907 9.12 
3.054007 -27.784540 8.25 
3.058070 39.901578 7.43 
3.058071 -15.164624 8.88 
3.065819 43.818205 7.95 
3.066149 22.556735 7.69 
3.071891 -50.700363 8.94 
3.092358 -8.709774 8.88 
